#F mu_McMaster.dat
#UT Photon-atom total cross sections for X-ray attenuation (McMaster)
#C  Derived from the ESRF DABAX file CrossSec_McMaster.dat (dated 2001-09-18),
#C  itself generated with the mucal subroutine (P. Bandyopadhyay) from:
#C    W. H. McMaster, N. Kerr Del Grande, J. H. Mallett & J. H. Hubbell (1969),
#C    Compilation of X-ray Cross Sections, UCRL-50174 Sec. II Rev. 1.
#C  Modifications for pxrd-refine (see ATTRIBUTION.md):
#C    - energy-trimmed to 2-120 keV (lab + synchrotron powder-XRD band)
#C    - columns reduced to PhotonEnergy / Photoelectric / Total
#C      (the photoelectric column is kept to detect absorption-edge
#C       intervals: it is the only component that jumps at an edge)
#C  Elements Z=84,85,87,88,89,91,93 are absent from the McMaster compilation.
#UD Column description:
#UD   1: PhotonEnergy[eV]  2: Photoelectric[barn/atom]  3: Total[barn/atom]
#S   1 H
#N 3
#L PhotonEnergy[eV]  Photoelectric[barn/atom]  Total[barn/atom]
34531.4 0.0167587 1.83576
35206.6 0.0156487 1.82984
35894.9 0.0146126 1.82398
36596.8 0.0136455 1.81818
37312.3 0.0127429 1.81243
38041.9 0.0119004 1.80673
38785.7 0.0111139 1.80106
39544.1 0.0103798 1.79543
40317.3 0.00969453 1.78982
41105.6 0.00905484 1.78424
41909.3 0.00845768 1.77867
42728.7 0.0079002 1.77311
43564.2 0.00737979 1.76756
44416 0.00689392 1.76201
45284.4 0.00644036 1.75646
46169.8 0.00601689 1.7509
47072.6 0.0056215 1.74534
47992.9 0.00525234 1.73976
48931.3 0.00490767 1.73417
49888.1 0.00458584 1.72856
50863.5 0.00428532 1.72293
51858 0.0040047 1.71727
52871.9 0.00374266 1.71159
53905.7 0.00349794 1.70588
54959.7 0.00326942 1.70015
56034.3 0.00305598 1.69438
57129.9 0.00285664 1.68858
58247 0.00267046 1.68274
59385.8 0.00249656 1.67687
60547 0.00233413 1.67096
61730.8 0.0021824 1.66501
62937.8 0.00204065 1.65902
64168.4 0.00190824 1.65299
65423.1 0.00178453 1.64692
66702.2 0.00166896 1.6408
68006.4 0.00156097 1.63465
69336.1 0.00146007 1.62845
70691.8 0.00136579 1.6222
72074.1 0.00127769 1.61592
73483.3 0.00119535 1.60958
74920.1 0.0011184 1.60321
76384.9 0.00104649 1.59678
77878.4 0.000979265 1.59032
79401.2 0.000916434 1.58381
80953.6 0.000857701 1.57725
82536.5 0.000802792 1.57065
84150.3 0.000751461 1.564
85795.6 0.000703468 1.55731
87473.2 0.000658594 1.55057
89183.5 0.000616635 1.54379
90927.2 0.000577396 1.53697
92705.1 0.000540701 1.53011
94517.8 0.000506381 1.5232
96365.8 0.000474282 1.51625
98249.9 0.000444258 1.50926
100171 0.00041617 1.50223
102130 0.000389895 1.49515
104126 0.000365311 1.48804
106162 0.000342311 1.48089
108238 0.000320788 1.4737
110354 0.000300647 1.46648
112512 0.000281798 1.45922
114712 0.000264158 1.45192
116955 0.000247644 1.44458
119242 0.000232188 1.43722
#S   4 Be
#N 3
#L PhotonEnergy[eV]  Photoelectric[barn/atom]  Total[barn/atom]
2004.49 1074.84 1081.91
2043.68 1012.28 1019.3
2083.64 953.252 960.223
2124.38 897.554 904.478
2165.92 845.01 851.885
2208.27 795.448 802.274
2251.44 748.708 755.484
2295.47 704.631 711.358
2340.35 663.073 669.749
2386.11 623.895 630.52
2432.76 586.966 593.54
2480.33 552.161 558.683
2528.82 519.362 525.832
2578.27 488.459 494.877
2628.68 459.345 465.709
2680.08 431.919 438.23
2732.48 406.087 412.345
2785.91 381.76 387.965
2840.38 358.853 365.004
2895.92 337.285 343.382
2952.54 316.981 323.025
3010.27 297.869 303.859
3069.12 279.882 285.817
3129.14 262.954 268.835
3190.32 247.026 252.853
3252.7 232.04 237.814
3316.3 217.942 223.662
3381.14 204.681 210.347
3447.25 192.208 197.821
3514.65 180.48 186.039
3583.37 169.451 174.957
3653.43 159.081 164.534
3724.87 149.332 154.732
3797.7 140.168 145.516
3871.95 131.555 136.851
3947.66 123.461 128.704
4024.84 115.854 121.046
4103.54 108.707 113.848
4183.77 101.992 107.082
4265.58 95.6836 100.723
4348.98 89.7582 94.7477
4434.02 84.1927 89.1325
4520.71 78.9662 83.8568
4609.1 74.058 78.8997
4699.22 69.4496 74.243
4791.1 65.123 69.8685
4884.78 61.0609 65.7591
4980.29 57.2482 61.8995
5077.67 53.6693 58.2742
5176.95 50.3107 54.8697
5278.17 47.1587 51.6724
5381.37 44.201 48.6699
5486.59 41.4259 45.8506
5593.87 38.8223 43.2034
